latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.571,-6.1728,333.3,1.1,1.0,2008-06-18,1108,Terra,MODIS,71,6.03,307.3,20.7,D,0
34.7328,-6.1079,327.2,1.5,1.2,2008-06-20,1056,Terra,MODIS,58,6.03,306.7,17.2,D,0
34.5565,-6.1319,306.5,1.3,1.1,2008-06-28,2247,Terra,MODIS,66,6.03,294.1,9.6,N,0
33.5663,-6.7036,341.5,1.3,1.1,2008-06-30,1133,Terra,MODIS,83,6.03,322.6,23.6,D,0
33.5654,-6.6981,345.8,1.3,1.1,2008-06-30,1133,Terra,MODIS,88,6.03,322.1,33.1,D,0
33.4793,-7.5376,336.1,1.1,1.0,2008-07-01,1353,Aqua,MODIS,72,6.03,320.0,12.3,D,2
33.5156,-5.1814,340.4,4.6,2.0,2008-07-04,1424,Aqua,MODIS,61,6.03,301.0,317.2,D,0
33.5169,-5.1771,344.9,4.6,2.0,2008-07-04,1424,Aqua,MODIS,85,6.03,300.9,385.9,D,0
34.8226,-4.5957,311.7,1.1,1.1,2008-07-05,226,Aqua,MODIS,83,6.03,290.3,13.3,N,0
34.8207,-4.5841,320.7,1.1,1.1,2008-07-05,226,Aqua,MODIS,100,6.03,290.2,22.6,N,0
26.7753,-13.1918,301.3,1.3,1.1,2008-07-05,2251,Terra,MODIS,39,6.03,290.6,6.5,N,0
33.583,-7.5186,303.6,1.0,1.0,2008-07-07,2241,Terra,MODIS,56,6.03,291.2,5.4,N,2
35.0986,-6.047,328.0,1.0,1.0,2008-07-11,1114,Terra,MODIS,52,6.03,308.4,14.8,D,0
34.09,-5.5951,334.4,1.2,1.1,2008-07-13,1102,Terra,MODIS,75,6.03,314.5,17.2,D,0
30.366,-9.5329,302.4,1.2,1.1,2008-07-14,222,Aqua,MODIS,49,6.03,291.7,7.3,N,2
33.8622,-4.7118,335.0,1.5,1.2,2008-07-15,1050,Terra,MODIS,80,6.03,310.7,31.3,D,0
33.8731,-4.7102,333.0,1.5,1.2,2008-07-15,1050,Terra,MODIS,77,6.03,311.5,25.9,D,0
34.4694,-5.4648,304.4,2.2,1.4,2008-07-17,251,Aqua,MODIS,60,6.03,293.1,18.5,N,0
29.9065,-9.1103,364.5,1.0,1.0,2008-07-17,1352,Aqua,MODIS,100,6.03,319.4,78.1,D,0
26.3701,-12.916,305.9,1.0,1.0,2008-07-26,2310,Terra,MODIS,66,6.03,290.1,7.7,N,0
33.7956,-5.4153,330.1,1.0,1.0,2008-07-27,1115,Terra,MODIS,64,6.03,316.5,7.3,D,0
35.209,-5.3081,337.7,1.7,1.3,2008-07-31,1050,Terra,MODIS,81,6.03,315.4,55.5,D,0
35.2107,-5.3267,346.6,1.7,1.3,2008-07-31,1050,Terra,MODIS,90,6.03,316.5,92.8,D,0
35.2021,-5.3235,354.3,2.3,1.5,2008-07-31,1406,Aqua,MODIS,96,6.03,316.2,190.1,D,0
35.6709,-5.3071,308.0,1.1,1.0,2008-08-01,2235,Terra,MODIS,58,6.03,294.4,8.0,N,0
34.9751,-6.2178,336.5,1.5,1.2,2008-08-08,1139,Terra,MODIS,76,6.03,308.7,47.9,D,0
33.8877,-5.4991,360.0,1.5,1.2,2008-08-08,1317,Aqua,MODIS,100,6.03,317.2,112.6,D,2
35.0203,-2.834,332.0,1.1,1.0,2008-08-08,1317,Aqua,MODIS,66,6.03,319.3,8.7,D,0
33.8906,-5.4837,342.8,1.5,1.2,2008-08-08,1317,Aqua,MODIS,84,6.03,317.8,45.0,D,0
35.8421,-5.4055,320.0,3.6,1.8,2008-08-11,2312,Terra,MODIS,100,6.03,293.3,116.6,N,0
33.5172,-6.7061,335.4,1.8,1.3,2008-08-16,1406,Aqua,MODIS,77,6.03,317.7,28.1,D,0
35.1599,-4.8632,325.0,2.5,1.5,2008-08-16,1406,Aqua,MODIS,60,6.03,309.4,22.5,D,0
35.1576,-4.8939,334.3,2.5,1.5,2008-08-16,1406,Aqua,MODIS,81,6.03,311.0,66.8,D,0
35.8034,-5.4219,321.0,1.5,1.2,2008-08-18,1354,Aqua,MODIS,53,6.03,305.3,11.9,D,0
35.8017,-5.4389,319.9,1.5,1.2,2008-08-18,1354,Aqua,MODIS,64,6.03,305.1,10.6,D,0
35.7829,-5.4186,307.6,1.4,1.2,2008-08-20,239,Aqua,MODIS,48,6.03,294.8,10.7,N,0
35.7823,-5.4288,320.1,1.4,1.2,2008-08-20,239,Aqua,MODIS,100,6.03,296.1,26.1,N,0
35.7857,-5.4337,306.7,1.4,1.2,2008-08-20,239,Aqua,MODIS,36,6.03,294.0,10.2,N,0
35.3519,-5.3932,333.3,1.1,1.0,2008-08-20,1342,Aqua,MODIS,76,6.03,315.5,14.9,D,0
34.8432,-2.3331,353.7,1.1,1.0,2008-08-22,1329,Aqua,MODIS,95,6.03,302.9,62.3,D,0
34.0131,-5.1876,323.6,1.1,1.0,2008-09-04,1121,Terra,MODIS,68,6.03,306.9,7.5,D,0
34.8743,-4.3878,320.3,2.3,1.5,2008-09-04,1259,Aqua,MODIS,49,6.03,302.4,19.9,D,0
35.5145,-5.3733,320.4,2.5,1.5,2008-09-04,1259,Aqua,MODIS,73,6.03,293.3,49.8,D,0
35.5209,-5.3694,327.0,2.5,1.5,2008-09-04,1259,Aqua,MODIS,80,6.03,294.0,79.5,D,0
35.0831,-4.8724,324.9,1.0,1.0,2008-09-06,1108,Terra,MODIS,63,6.03,306.0,11.8,D,0
35.0816,-4.8617,334.1,1.0,1.0,2008-09-06,1108,Terra,MODIS,82,6.03,310.2,23.3,D,0
35.1864,-5.1369,314.0,1.3,1.1,2008-09-06,2211,Terra,MODIS,88,6.03,287.8,21.4,N,0
35.1838,-5.1511,321.1,1.3,1.1,2008-09-06,2211,Terra,MODIS,100,6.03,288.2,31.1,N,0
35.1848,-5.1309,301.4,1.1,1.0,2008-09-07,227,Aqua,MODIS,41,6.03,286.3,6.6,N,0
35.1867,-5.1424,303.6,1.1,1.0,2008-09-07,227,Aqua,MODIS,56,6.03,286.6,8.0,N,0
34.9088,-5.0678,327.2,3.0,1.7,2008-09-08,1412,Aqua,MODIS,74,6.03,299.0,52.8,D,0
34.9051,-5.1089,371.8,3.0,1.6,2008-09-08,1412,Aqua,MODIS,100,6.03,302.4,538.5,D,0
34.9063,-5.1041,379.3,3.0,1.6,2008-09-08,1412,Aqua,MODIS,100,6.03,301.6,674.5,D,0
35.7761,-5.6774,316.6,3.7,1.8,2008-09-12,1031,Terra,MODIS,66,6.03,301.9,46.4,D,0
35.7833,-5.6705,316.7,3.7,1.8,2008-09-12,1031,Terra,MODIS,66,6.03,301.6,48.3,D,0
35.6892,-5.7517,323.8,3.1,1.7,2008-09-14,1157,Terra,MODIS,77,6.03,302.2,56.5,D,0
35.6899,-5.7565,322.1,3.1,1.7,2008-09-14,1157,Terra,MODIS,75,6.03,302.3,46.8,D,0
34.9092,-2.6264,326.7,1.0,1.0,2008-09-16,1323,Aqua,MODIS,63,6.03,309.1,8.5,D,0
33.458,-7.9039,319.3,1.4,1.2,2008-10-09,1330,Aqua,MODIS,77,6.03,301.4,13.7,D,0
30.5343,-8.6012,300.8,1.5,1.2,2009-01-05,1104,Terra,MODIS,41,6.03,288.1,7.1,D,0
33.6823,-5.7281,304.3,1.2,1.1,2009-01-17,1127,Terra,MODIS,59,6.03,285.0,9.4,D,0
34.6445,-6.3185,300.9,1.1,1.0,2009-01-29,1332,Aqua,MODIS,28,6.03,289.3,2.4,D,0
33.8596,-5.5158,305.5,1.0,1.0,2009-02-20,1115,Terra,MODIS,61,6.03,283.3,7.2,D,0
34.5942,-2.3429,302.7,1.0,1.0,2009-02-22,1103,Terra,MODIS,53,6.03,291.9,4.4,D,0
29.6605,-9.6977,310.8,1.5,1.2,2009-02-23,1147,Terra,MODIS,32,6.03,297.9,8.5,D,0
34.7883,-4.5526,313.3,1.1,1.0,2009-03-13,212,Aqua,MODIS,87,6.03,280.3,17.6,N,0
34.7899,-4.5651,300.7,1.1,1.0,2009-03-13,212,Aqua,MODIS,32,6.03,282.7,8.3,N,0
32.502,-6.2137,309.8,1.0,1.0,2009-03-15,1122,Terra,MODIS,61,6.03,297.7,5.9,D,0
34.1997,-3.3582,309.9,1.3,1.1,2009-04-16,1121,Terra,MODIS,32,6.03,294.1,5.3,D,0
35.0266,-5.9642,323.0,1.1,1.1,2009-04-24,1351,Aqua,MODIS,71,6.03,304.9,12.9,D,0
35.0282,-5.9519,321.1,1.1,1.1,2009-04-24,1351,Aqua,MODIS,67,6.03,305.5,10.9,D,0
32.1184,-7.9333,340.9,1.0,1.0,2009-05-01,1357,Aqua,MODIS,86,6.03,316.4,28.6,D,0
32.2538,-8.5726,342.2,1.0,1.0,2009-05-01,1357,Aqua,MODIS,88,6.03,311.0,34.3,D,0
34.3356,-6.444,323.4,1.0,1.0,2009-05-02,1121,Terra,MODIS,75,6.03,301.6,14.4,D,0
33.8475,-5.5256,312.4,1.1,1.0,2009-05-02,1121,Terra,MODIS,39,6.03,300.0,5.1,D,2
32.0973,-7.9018,344.0,1.8,1.3,2009-05-06,1415,Aqua,MODIS,88,6.03,315.6,74.1,D,0
32.0955,-7.9205,342.5,1.8,1.3,2009-05-06,1415,Aqua,MODIS,88,6.03,320.4,65.3,D,0
32.4958,-7.1481,331.6,1.0,1.0,2009-05-10,1351,Aqua,MODIS,73,6.03,314.6,12.6,D,0
32.4943,-7.1587,331.6,1.0,1.0,2009-05-10,1351,Aqua,MODIS,73,6.03,314.3,12.8,D,0
35.0562,-6.0008,317.8,1.0,1.0,2009-05-11,1115,Terra,MODIS,50,6.03,295.9,8.6,D,0
32.1459,-7.932,309.6,1.1,1.0,2009-05-16,2235,Terra,MODIS,60,6.03,290.3,9.5,N,0
32.1476,-7.9211,315.0,1.0,1.0,2009-05-16,2235,Terra,MODIS,90,6.03,290.9,13.9,N,0
32.1765,-7.9161,305.5,1.0,1.0,2009-05-16,2235,Terra,MODIS,15,6.03,290.2,6.9,N,0
32.1748,-7.927,306.8,1.0,1.0,2009-05-16,2235,Terra,MODIS,31,6.03,290.7,7.8,N,0
32.1731,-7.938,311.9,1.1,1.0,2009-05-16,2235,Terra,MODIS,44,6.03,290.5,11.3,N,0
33.2305,-7.6116,323.2,1.1,1.0,2009-05-17,1357,Aqua,MODIS,63,6.03,305.8,9.7,D,0
33.232,-7.6001,323.8,1.1,1.0,2009-05-17,1357,Aqua,MODIS,64,6.03,305.2,10.6,D,0
35.0643,-5.9971,319.6,1.0,1.0,2009-05-18,1121,Terra,MODIS,67,6.03,301.5,9.2,D,0
34.7725,-6.072,315.0,3.0,1.6,2009-05-18,1302,Aqua,MODIS,60,6.03,298.1,30.4,D,0
33.2283,-7.6227,325.8,1.0,1.0,2009-05-19,1345,Aqua,MODIS,65,6.03,308.4,10.5,D,0
35.1311,-5.9748,320.1,1.0,1.0,2009-05-19,1345,Aqua,MODIS,74,6.03,300.3,10.9,D,0
33.2299,-7.6119,322.7,1.0,1.0,2009-05-19,1345,Aqua,MODIS,53,6.03,308.5,7.1,D,0
32.8462,-7.7455,331.5,3.0,1.7,2009-05-20,1427,Aqua,MODIS,78,6.03,307.2,90.8,D,0
34.2511,-5.9388,319.3,1.5,1.2,2009-05-22,1057,Terra,MODIS,53,6.03,302.3,12.7,D,2
34.2753,-5.6717,324.3,1.0,1.0,2009-05-27,1115,Terra,MODIS,68,6.03,309.1,8.9,D,0
34.0582,-4.9927,323.0,1.6,1.2,2009-06-01,1133,Terra,MODIS,53,6.03,310.1,12.3,D,2
33.9139,-6.9409,331.4,1.0,1.0,2009-06-04,1345,Aqua,MODIS,79,6.03,306.4,16.2,D,2
34.6276,-6.175,347.6,1.1,1.0,2009-06-05,1109,Terra,MODIS,93,6.03,302.8,54.1,D,0
34.8257,-6.0656,326.4,1.1,1.0,2009-06-05,1109,Terra,MODIS,71,6.03,303.0,17.9,D,0
33.7543,-7.2407,316.2,3.3,1.7,2009-06-05,1427,Aqua,MODIS,62,6.03,298.3,34.7,D,0
33.7521,-7.2762,314.0,3.3,1.7,2009-06-05,1427,Aqua,MODIS,45,6.03,298.6,25.2,D,0
32.6142,-4.8865,347.2,1.2,1.1,2009-06-11,1350,Aqua,MODIS,79,6.03,318.4,47.3,D,0
32.6006,-4.8903,351.4,1.2,1.1,2009-06-11,1350,Aqua,MODIS,94,6.03,323.6,55.1,D,0
30.7044,-8.1971,333.7,1.0,1.0,2009-06-11,1350,Aqua,MODIS,66,6.03,322.2,8.1,D,0
32.8249,-7.8788,343.4,1.0,1.0,2009-06-11,1350,Aqua,MODIS,85,6.03,319.2,24.8,D,0
32.8234,-7.8893,332.3,1.0,1.0,2009-06-11,1350,Aqua,MODIS,60,6.03,317.9,7.4,D,0
32.6045,-4.8851,349.7,1.2,1.1,2009-06-11,1350,Aqua,MODIS,89,6.03,321.4,56.2,D,0
33.0827,-7.6467,347.6,1.1,1.0,2009-06-12,1115,Terra,MODIS,90,6.03,318.5,34.2,D,0
34.1551,-6.3647,379.8,1.0,1.0,2009-06-13,1338,Aqua,MODIS,100,6.03,315.9,128.7,D,0
34.164,-6.3667,367.0,1.0,1.0,2009-06-13,1338,Aqua,MODIS,100,6.03,317.5,80.3,D,0
34.1534,-6.3756,354.4,1.0,1.0,2009-06-13,1338,Aqua,MODIS,96,6.03,314.5,45.2,D,0
34.4702,-5.2853,344.6,1.1,1.0,2009-06-20,1344,Aqua,MODIS,89,6.03,316.2,32.5,D,0
34.7473,-6.0637,305.8,1.5,1.2,2009-06-21,2211,Terra,MODIS,66,6.03,289.6,12.1,N,0
35.7526,-5.3557,321.2,1.3,1.1,2009-06-24,1320,Aqua,MODIS,53,6.03,305.9,12.9,D,0
34.4628,-5.74,323.7,2.3,1.5,2009-06-26,1308,Aqua,MODIS,59,6.03,303.6,20.6,D,0
34.4603,-5.7576,324.5,2.3,1.5,2009-06-26,1308,Aqua,MODIS,66,6.03,303.3,29.3,D,0
32.116,-7.9118,342.0,1.0,1.0,2009-06-27,1350,Aqua,MODIS,83,6.03,323.5,20.6,D,0
34.9223,-4.7196,325.5,1.0,1.0,2009-06-28,1114,Terra,MODIS,56,6.03,309.5,9.3,D,0
34.3731,-5.7633,319.5,3.3,1.7,2009-06-29,1157,Terra,MODIS,39,6.03,303.9,33.2,D,0
34.7699,-2.6323,309.8,1.2,1.1,2009-06-30,2204,Terra,MODIS,78,6.03,294.3,10.6,N,0
34.7602,-2.6297,304.9,1.2,1.1,2009-06-30,2204,Terra,MODIS,43,6.03,293.9,6.2,N,0
34.7705,-2.6197,306.6,1.2,1.1,2009-07-01,224,Aqua,MODIS,68,6.03,291.1,8.2,N,0
34.7726,-2.6319,313.5,1.2,1.1,2009-07-01,224,Aqua,MODIS,87,6.03,292.9,14.5,N,0
35.1931,-5.2095,336.5,1.1,1.1,2009-07-01,1326,Aqua,MODIS,83,6.03,302.6,33.8,D,0
35.1949,-5.1984,332.7,1.1,1.1,2009-07-01,1326,Aqua,MODIS,78,6.03,302.0,27.5,D,0
34.0607,-5.1281,324.5,2.6,1.6,2009-07-04,1038,Terra,MODIS,53,6.03,304.3,32.4,D,0
32.5081,-6.3087,339.6,1.2,1.1,2009-07-04,1356,Aqua,MODIS,79,6.03,316.1,20.9,D,0
32.5096,-6.296,340.3,1.2,1.1,2009-07-04,1356,Aqua,MODIS,80,6.03,315.8,21.8,D,0
34.8075,-2.4715,303.0,2.8,1.6,2009-07-04,2140,Terra,MODIS,24,6.03,292.0,16.6,N,0
23.6721,-15.7553,303.6,1.0,1.0,2009-07-04,2315,Terra,MODIS,56,6.03,292.6,5.9,N,0
34.8157,-2.4517,314.3,1.2,1.1,2009-07-05,159,Aqua,MODIS,89,6.03,279.8,18.0,N,0
34.8104,-2.4632,328.5,1.8,1.3,2009-07-05,1301,Aqua,MODIS,70,6.03,305.5,30.2,D,0
34.8047,-2.4688,313.5,1.0,1.0,2009-07-05,2223,Terra,MODIS,87,6.03,292.3,11.2,N,0
34.8061,-2.4577,329.0,1.0,1.0,2009-07-05,2223,Terra,MODIS,100,6.03,293.2,27.8,N,0
34.8152,-2.4592,305.2,1.0,1.0,2009-07-05,2223,Terra,MODIS,63,6.03,292.5,5.2,N,0
34.8138,-2.4705,314.8,1.0,1.0,2009-07-05,2223,Terra,MODIS,90,6.03,292.8,12.2,N,0
34.8244,-2.4604,316.7,1.0,1.0,2009-07-05,2223,Terra,MODIS,94,6.03,293.6,13.4,N,0
34.8229,-2.4718,316.2,1.0,1.0,2009-07-05,2223,Terra,MODIS,93,6.03,293.4,12.8,N,0
34.8098,-2.4529,301.4,2.1,1.4,2009-07-06,242,Aqua,MODIS,30,6.03,288.4,14.5,N,0
33.4292,-7.7576,322.6,3.3,1.7,2009-07-06,1204,Terra,MODIS,75,6.03,301.5,50.4,D,0
33.4261,-7.7534,320.4,3.3,1.7,2009-07-06,1204,Terra,MODIS,46,6.03,301.4,32.9,D,0
33.9499,-5.2303,337.8,1.0,1.0,2009-07-06,1344,Aqua,MODIS,78,6.03,315.4,16.1,D,0
33.9484,-5.2415,340.6,1.0,1.0,2009-07-06,1344,Aqua,MODIS,82,6.03,315.5,20.4,D,0
34.8171,-2.4737,363.7,1.4,1.2,2009-07-06,1344,Aqua,MODIS,100,6.03,310.6,129.2,D,0
33.959,-5.232,332.8,1.0,1.0,2009-07-06,1344,Aqua,MODIS,66,6.03,315.2,8.5,D,0
34.8157,-2.4877,327.9,1.4,1.2,2009-07-06,1344,Aqua,MODIS,37,6.03,307.1,12.8,D,0
34.7977,-2.4564,389.1,1.4,1.2,2009-07-06,1344,Aqua,MODIS,100,6.03,310.2,291.9,D,0
34.7961,-2.471,352.2,1.4,1.2,2009-07-06,1344,Aqua,MODIS,94,6.03,308.2,81.9,D,0
34.8065,-2.4733,332.4,1.4,1.2,2009-07-06,1344,Aqua,MODIS,68,6.03,310.0,23.9,D,0
33.9575,-5.2431,337.0,1.0,1.0,2009-07-06,1344,Aqua,MODIS,76,6.03,316.6,14.9,D,0
35.8595,-5.3718,327.7,1.1,1.0,2009-07-06,1344,Aqua,MODIS,79,6.03,305.8,17.4,D,2
34.2555,-4.8904,324.1,1.0,1.0,2009-07-07,1108,Terra,MODIS,32,6.03,308.5,5.0,D,0
34.036,-4.9705,327.9,1.3,1.1,2009-07-12,1127,Terra,MODIS,52,6.03,312.2,13.0,D,2
35.009,-2.6307,314.8,3.7,1.8,2009-07-18,128,Aqua,MODIS,90,6.03,294.6,83.9,N,0
35.0026,-2.6387,308.7,3.7,1.8,2009-07-18,128,Aqua,MODIS,75,6.03,294.3,56.9,N,0
35.0121,-2.6144,339.1,1.2,1.1,2009-07-18,1050,Terra,MODIS,83,6.03,310.0,39.5,D,0
35.0023,-2.6169,336.1,1.2,1.1,2009-07-18,1050,Terra,MODIS,79,6.03,311.9,31.3,D,0
35.0038,-2.6298,336.3,1.2,1.1,2009-07-18,1050,Terra,MODIS,79,6.03,309.4,33.0,D,0
35.0137,-2.628,354.8,1.2,1.1,2009-07-18,1050,Terra,MODIS,96,6.03,306.1,82.2,D,0
35.0117,-2.6484,336.0,3.4,1.7,2009-07-18,1409,Aqua,MODIS,80,6.03,301.5,163.3,D,0
35.0023,-2.643,336.0,3.4,1.7,2009-07-18,1409,Aqua,MODIS,80,6.03,304.0,155.7,D,0
35.0086,-2.6223,306.7,1.8,1.3,2009-07-18,2152,Terra,MODIS,69,6.03,291.6,15.8,N,0
35.019,-2.6126,312.9,1.0,1.0,2009-07-19,211,Aqua,MODIS,86,6.03,291.2,12.2,N,0
35.0101,-2.6145,315.8,1.0,1.0,2009-07-19,211,Aqua,MODIS,92,6.03,292.2,14.5,N,0
32.3682,-7.0443,335.2,1.3,1.1,2009-07-19,1133,Terra,MODIS,71,6.03,318.5,13.9,D,0
34.6028,-6.2026,336.9,1.9,1.4,2009-07-19,1313,Aqua,MODIS,80,6.03,312.6,57.6,D,0
35.4342,-6.036,325.0,1.8,1.3,2009-07-19,1314,Aqua,MODIS,68,6.03,312.3,17.8,D,0
35.0833,-4.6918,334.7,1.1,1.0,2009-07-22,1344,Aqua,MODIS,74,6.03,319.5,15.5,D,0
34.8577,-5.2473,337.4,1.1,1.0,2009-07-22,1344,Aqua,MODIS,76,6.03,312.5,21.3,D,0
33.8726,-5.5243,332.0,1.4,1.2,2009-07-25,1056,Terra,MODIS,69,6.03,315.7,19.6,D,2
34.7992,-5.9609,313.7,1.1,1.0,2009-07-26,217,Aqua,MODIS,88,6.03,293.8,12.7,N,0
30.3247,-8.9522,343.1,1.3,1.1,2009-07-26,1140,Terra,MODIS,85,6.03,325.6,28.2,D,0
30.327,-8.9655,353.4,1.3,1.1,2009-07-26,1140,Terra,MODIS,95,6.03,324.8,59.4,D,0
34.7482,-4.6731,349.7,1.3,1.1,2009-07-26,1319,Aqua,MODIS,93,6.03,321.5,50.7,D,0
34.7505,-4.6596,364.8,1.3,1.1,2009-07-26,1319,Aqua,MODIS,100,6.03,319.8,105.9,D,0
35.1183,-5.3806,303.0,1.4,1.2,2009-07-28,205,Aqua,MODIS,39,6.03,292.8,6.5,N,0
35.114,-5.3965,327.2,1.0,1.0,2009-07-28,2229,Terra,MODIS,100,6.03,297.2,22.1,N,0
35.1171,-5.3748,308.7,1.0,1.0,2009-07-28,2229,Terra,MODIS,64,6.03,296.2,6.0,N,0
35.1125,-5.4073,307.7,1.0,1.0,2009-07-28,2229,Terra,MODIS,63,6.03,296.6,4.5,N,0
35.115,-5.398,332.5,1.2,1.1,2009-07-29,1350,Aqua,MODIS,51,6.03,312.0,18.1,D,0
35.1055,-5.3945,345.1,1.2,1.1,2009-07-29,1350,Aqua,MODIS,88,6.03,314.7,42.3,D,0
35.0064,-4.6045,332.4,1.0,1.0,2009-07-30,1114,Terra,MODIS,68,6.03,319.3,10.2,D,0
33.8424,-6.8719,338.0,1.0,1.0,2009-07-30,1115,Terra,MODIS,77,6.03,317.8,18.6,D,0
35.4909,-5.5652,326.8,3.3,1.7,2009-07-30,1255,Aqua,MODIS,80,6.03,312.8,54.6,D,0
35.4875,-5.5709,325.4,3.3,1.7,2009-07-30,1255,Aqua,MODIS,79,6.03,313.0,45.3,D,0
35.0409,-3.5088,339.9,2.5,1.5,2009-07-30,1255,Aqua,MODIS,83,6.03,318.4,85.3,D,0
35.4414,-5.3097,333.0,3.2,1.7,2009-07-30,1255,Aqua,MODIS,85,6.03,310.9,93.7,D,0
35.4391,-5.3122,335.8,3.2,1.7,2009-07-30,1255,Aqua,MODIS,87,6.03,311.1,115.4,D,0
34.0593,-4.3069,335.9,4.2,1.9,2009-07-31,1157,Terra,MODIS,80,6.03,309.6,186.8,D,0
34.0465,-4.3059,345.8,4.2,1.9,2009-07-31,1157,Terra,MODIS,90,6.03,308.6,324.5,D,0
34.0502,-4.3068,353.8,1.0,1.0,2009-07-31,1337,Aqua,MODIS,95,6.03,326.6,49.7,D,0
34.0517,-4.296,339.2,1.0,1.0,2009-07-31,1337,Aqua,MODIS,73,6.03,320.3,19.6,D,0
34.0413,-4.305,362.2,1.0,1.0,2009-07-31,1337,Aqua,MODIS,100,6.03,320.8,70.5,D,0
33.2547,-7.9892,337.2,1.2,1.1,2009-07-31,1337,Aqua,MODIS,75,6.03,321.9,18.0,D,0
33.2526,-8.0016,343.1,1.2,1.1,2009-07-31,1337,Aqua,MODIS,84,6.03,321.9,30.7,D,0
34.0487,-4.3176,338.6,1.0,1.0,2009-07-31,1337,Aqua,MODIS,59,6.03,323.3,17.4,D,0
34.8597,-5.2446,339.8,1.0,1.0,2009-07-31,1338,Aqua,MODIS,80,6.03,317.0,22.9,D,0
34.8686,-5.2465,348.0,1.0,1.0,2009-07-31,1338,Aqua,MODIS,90,6.03,316.6,37.5,D,0
35.4059,-5.4868,350.5,1.0,1.0,2009-07-31,1338,Aqua,MODIS,93,6.03,316.9,42.2,D,0
35.4043,-5.4976,350.0,1.0,1.0,2009-07-31,1338,Aqua,MODIS,93,6.03,316.2,41.2,D,0
34.8463,-5.2451,325.1,1.7,1.3,2009-08-01,2204,Terra,MODIS,100,6.03,295.3,46.5,N,0
34.8497,-5.2276,323.6,1.7,1.3,2009-08-01,2204,Terra,MODIS,100,6.03,295.9,42.5,N,0
34.87,-5.2513,334.0,1.2,1.1,2009-08-02,1325,Aqua,MODIS,74,6.03,311.6,21.3,D,0
34.8476,-5.2391,339.2,1.2,1.1,2009-08-02,1325,Aqua,MODIS,82,6.03,314.2,30.1,D,0
33.6395,-5.4067,333.5,1.1,1.0,2009-08-06,1121,Terra,MODIS,75,6.03,316.7,15.0,D,0
33.9992,-5.0643,327.7,1.1,1.0,2009-08-06,1121,Terra,MODIS,38,6.03,311.9,6.9,D,2
33.6413,-5.4178,337.1,1.1,1.0,2009-08-06,1121,Terra,MODIS,80,6.03,316.1,20.6,D,0
34.0769,-3.8255,330.9,2.2,1.4,2009-08-06,1301,Aqua,MODIS,66,6.03,316.5,27.4,D,0
34.0737,-3.8413,330.8,2.2,1.5,2009-08-06,1301,Aqua,MODIS,64,6.03,316.0,28.7,D,0
33.9083,-6.2163,333.1,1.0,1.0,2009-08-07,1343,Aqua,MODIS,66,6.03,319.2,8.7,D,0
33.8941,-5.6528,340.0,1.0,1.0,2009-08-07,1343,Aqua,MODIS,81,6.03,318.3,20.3,D,0
33.444,-7.0232,331.1,1.0,1.0,2009-08-07,1343,Aqua,MODIS,61,6.03,314.2,8.9,D,0
35.0232,-5.6581,331.8,1.0,1.0,2009-08-07,1344,Aqua,MODIS,72,6.03,311.3,18.0,D,0
35.1205,-3.5408,325.0,1.0,1.0,2009-08-08,1108,Terra,MODIS,38,6.03,310.8,7.1,D,0
34.8484,-2.0603,327.0,2.6,1.5,2009-08-08,1248,Aqua,MODIS,40,6.03,309.8,35.1,D,0
33.2359,-4.2552,340.8,1.0,1.0,2009-08-09,1331,Aqua,MODIS,84,6.03,315.6,26.1,D,0
33.2343,-4.2658,347.1,1.0,1.0,2009-08-09,1331,Aqua,MODIS,91,6.03,317.7,38.2,D,0
33.2327,-4.2764,331.5,1.0,1.0,2009-08-09,1331,Aqua,MODIS,60,6.03,315.1,12.0,D,0
33.2448,-4.257,337.5,1.0,1.0,2009-08-09,1331,Aqua,MODIS,80,6.03,313.6,22.2,D,0
33.2432,-4.2676,359.3,1.0,1.0,2009-08-09,1331,Aqua,MODIS,99,6.03,317.9,68.0,D,0
35.1709,-5.3927,320.1,1.7,1.3,2009-08-11,1139,Terra,MODIS,65,6.03,297.1,24.2,D,0
32.5177,-6.3105,336.3,1.7,1.3,2009-08-11,1139,Terra,MODIS,79,6.03,314.6,37.3,D,0
32.5148,-6.3056,331.1,1.7,1.3,2009-08-11,1139,Terra,MODIS,70,6.03,314.0,21.8,D,0
32.5183,-6.3233,338.0,1.7,1.3,2009-08-11,1139,Terra,MODIS,81,6.03,313.7,44.2,D,0
32.5296,-6.3202,337.4,1.7,1.3,2009-08-11,1139,Terra,MODIS,81,6.03,315.4,41.7,D,0
32.521,-6.3282,337.0,1.7,1.3,2009-08-11,1139,Terra,MODIS,80,6.03,313.9,40.9,D,0
35.1668,-5.3721,325.4,1.7,1.3,2009-08-11,1139,Terra,MODIS,75,6.03,297.3,35.7,D,0
35.1629,-5.4002,328.0,1.4,1.2,2009-08-11,1319,Aqua,MODIS,76,6.03,299.5,26.3,D,0
35.1655,-5.3857,367.6,1.4,1.2,2009-08-11,1319,Aqua,MODIS,100,6.03,304.3,158.4,D,0
35.1759,-5.3877,319.0,1.4,1.2,2009-08-11,1319,Aqua,MODIS,54,6.03,297.6,14.1,D,0
33.508,-6.5066,333.0,1.7,1.3,2009-08-11,1319,Aqua,MODIS,72,6.03,315.3,24.4,D,0
